time,ax,ay,az,wx,wy,wz
2026-03-11T13:56:07.293Z,0.5818,-0.0144,0.1859,-0.4854,-0.6606,-0.0811
2026-03-11T13:56:07.300Z,0.5818,-0.0144,0.1859,-0.5212,-0.7699,-0.0476
2026-03-11T13:56:07.310Z,-0.0782,-0.0003,-0.0174,-0.6108,-0.8750,0.0136
2026-03-11T13:56:07.320Z,-0.7935,0.0460,-0.2147,-0.6677,-0.8940,0.0665
2026-03-11T13:56:07.330Z,-1.1152,0.3031,-0.1626,-0.6031,-0.8144,0.0573
2026-03-11T13:56:07.343Z,-0.0725,0.2110,0.7205,-0.4322,-0.6015,-0.0369
2026-03-11T13:56:07.350Z,-0.0725,0.2110,0.7205,-0.2191,-0.4169,-0.1898
2026-03-11T13:56:07.360Z,0.8357,0.1382,1.2383,-0.0288,-0.4167,-0.2730
2026-03-11T13:56:07.370Z,1.3326,0.3546,1.3933,0.0728,-0.5130,-0.2664
2026-03-11T13:56:07.380Z,1.2610,0.7724,1.1081,0.0659,-0.5585,-0.2444
2026-03-11T13:56:07.393Z,0.9043,0.9034,0.0339,0.0473,-0.5443,-0.2488
2026-03-11T13:56:07.400Z,0.9043,0.9034,0.0339,0.0492,-0.4751,-0.2428
2026-03-11T13:56:07.410Z,0.3331,0.6674,-0.0702,0.1095,-0.4272,-0.2448
2026-03-11T13:56:07.420Z,-0.2687,0.5357,0.0448,0.2107,-0.3865,-0.2316
2026-03-11T13:56:07.430Z,-0.4799,0.4409,0.5591,0.2660,-0.3987,-0.2046
2026-03-11T13:56:07.443Z,-0.5064,0.3186,0.3595,0.1974,-0.4812,-0.1076
2026-03-11T13:56:07.450Z,-0.5064,0.3186,0.3595,0.0866,-0.6446,-0.0377
2026-03-11T13:56:07.460Z,-0.4267,0.4317,-0.3754,-0.0273,-0.7892,0.0020
2026-03-11T13:56:07.471Z,0.5480,0.3866,-0.6675,-0.1179,-0.9882,0.0028
2026-03-11T13:56:07.481Z,1.2375,0.5489,-0.6056,-0.2079,-1.2010,0.0215
2026-03-11T13:56:07.493Z,1.5706,0.6905,-0.3442,-0.3048,-1.4190,0.0271
2026-03-11T13:56:07.500Z,1.5706,0.6905,-0.3442,-0.3643,-1.5681,-0.0347
2026-03-11T13:56:07.512Z,1.5263,0.0833,0.3144,-0.2648,-1.5984,-0.1662
2026-03-11T13:56:07.521Z,0.6565,-0.0413,1.0531,0.0196,-1.5384,-0.2794
2026-03-11T13:56:07.534Z,-0.7663,0.0400,1.4898,0.3557,-1.4541,-0.2923
2026-03-11T13:56:07.541Z,-1.9972,0.1602,0.9753,0.5895,-1.4058,-0.2251
2026-03-11T13:56:07.551Z,-2.3712,0.2772,-0.1171,0.6382,-1.4570,-0.1621
2026-03-11T13:56:07.561Z,-1.7001,0.2803,-1.0372,0.4980,-1.5820,-0.1319
2026-03-11T13:56:07.571Z,-0.6934,0.4664,-1.5252,0.2469,-1.7799,-0.0959
2026-03-11T13:56:07.581Z,0.0972,0.8359,-1.4079,-0.0244,-1.9831,-0.0803
2026-03-11T13:56:07.592Z,1.0485,0.8695,-0.5719,-0.2432,-2.0813,-0.1265
2026-03-11T13:56:07.601Z,1.4680,0.1491,-0.0423,-0.2924,-2.1924,-0.1241
2026-03-11T13:56:07.611Z,0.9652,-0.3690,0.5841,-0.1536,-2.2489,-0.1388
2026-03-11T13:56:07.621Z,0.7316,-0.2244,1.6996,0.1417,-2.1343,-0.2708
2026-03-11T13:56:07.631Z,0.5045,-0.0736,2.5209,0.5477,-1.8324,-0.4462
2026-03-11T13:56:07.641Z,-0.3661,-0.2096,2.3450,0.8731,-1.5753,-0.5363
2026-03-11T13:56:07.651Z,-1.3908,-0.2776,1.1964,1.0441,-1.4752,-0.5198
2026-03-11T13:56:07.661Z,-1.4693,-0.1373,0.3332,1.0500,-1.4518,-0.4697
2026-03-11T13:56:07.671Z,-1.1214,0.0368,0.0526,0.9338,-1.5285,-0.4268
2026-03-11T13:56:07.681Z,-0.4307,0.1563,-0.5725,0.7567,-1.6885,-0.4609
2026-03-11T13:56:07.690Z,0.3267,0.0848,-0.6805,0.5532,-1.7968,-0.5068
2026-03-11T13:56:07.700Z,0.2389,-0.4360,-0.2730,0.3906,-1.8692,-0.4339
2026-03-11T13:56:07.711Z,-0.4926,-1.0848,0.3350,0.2935,-1.8756,-0.3055
2026-03-11T13:56:07.720Z,-0.6995,-0.9837,0.7541,0.2400,-1.8111,-0.2799
2026-03-11T13:56:07.730Z,-0.3030,-0.6523,0.8688,0.2155,-1.7107,-0.3762
2026-03-11T13:56:07.740Z,-0.0609,-0.3155,0.6414,0.1949,-1.6665,-0.4972
2026-03-11T13:56:07.750Z,-0.2983,-0.0914,0.2609,0.1751,-1.6970,-0.5365
2026-03-11T13:56:07.760Z,-0.8162,-0.0091,0.0903,0.1487,-1.7467,-0.4812
2026-03-11T13:56:07.770Z,-0.9820,0.1388,-0.0316,0.1355,-1.7454,-0.4073
2026-03-11T13:56:07.780Z,-0.5152,0.3803,-0.0075,0.2064,-1.8275,-0.4897
2026-03-11T13:56:07.790Z,0.6863,1.3118,0.4972,0.3114,-1.7326,-0.7093
2026-03-11T13:56:07.800Z,1.2623,0.9485,1.0330,0.3273,-1.7828,-0.9249
2026-03-11T13:56:07.810Z,1.2914,0.5186,0.1713,0.2893,-1.8682,-1.0648
2026-03-11T13:56:07.820Z,0.8664,0.0995,0.4164,0.3265,-1.7448,-1.0839
2026-03-11T13:56:07.830Z,-0.4514,-0.0960,1.2656,0.4005,-1.7853,-0.9863
2026-03-11T13:56:07.840Z,-2.0458,-0.1774,0.7459,0.3570,-1.7275,-0.7982
2026-03-11T13:56:07.850Z,-2.3963,-0.4835,0.3380,0.2638,-1.6175,-0.5551
2026-03-11T13:56:07.861Z,-2.3291,-0.6847,-0.2266,0.1875,-1.6010,-0.2785
2026-03-11T13:56:07.870Z,-2.0716,-0.4624,-0.2663,0.1441,-1.6154,0.0041
2026-03-11T13:56:07.880Z,-1.3318,-0.1746,-0.0852,0.1216,-1.6910,0.2108
2026-03-11T13:56:07.890Z,-0.3288,-0.0782,-0.0407,0.0983,-1.8196,0.3192
2026-03-11T13:56:07.900Z,0.3373,-0.1151,-0.1332,0.0674,-1.9767,0.3427
2026-03-11T13:56:07.910Z,0.7088,-0.1315,-0.2179,0.0354,-2.0234,0.3102
2026-03-11T13:56:07.920Z,0.9058,0.0944,0.7112,0.0284,-1.7896,0.2138
2026-03-11T13:56:07.929Z,0.7838,0.3854,1.4168,0.0106,-1.6112,0.0776
2026-03-11T13:56:07.940Z,0.1636,0.2603,0.2970,-0.0350,-1.5766,-0.0149
2026-03-11T13:56:07.950Z,-0.5441,-0.0738,-0.1067,-0.0783,-1.5383,-0.0456
2026-03-11T13:56:07.961Z,-0.9455,-0.2094,0.0492,-0.0940,-1.5384,-0.0381
2026-03-11T13:56:07.970Z,-0.8003,-0.2439,0.0394,-0.0705,-1.5744,-0.0659
2026-03-11T13:56:07.980Z,-0.3025,-0.2773,0.0955,-0.0113,-1.6207,-0.1386
2026-03-11T13:56:07.990Z,0.0104,-0.3977,0.2229,0.0593,-1.6857,-0.2425
2026-03-11T13:56:08.000Z,0.1702,-0.5350,0.1858,0.1224,-1.7859,-0.3554
2026-03-11T13:56:08.011Z,0.2474,-0.6771,-0.0150,0.1626,-1.8497,-0.4503
2026-03-11T13:56:08.020Z,0.2723,-0.6759,0.3515,0.1931,-1.6906,-0.5337
2026-03-11T13:56:08.030Z,0.2992,-0.4661,0.8608,0.1953,-1.4677,-0.6077
2026-03-11T13:56:08.040Z,-0.0749,-0.1947,0.2930,0.1616,-1.3183,-0.6236
2026-03-11T13:56:08.050Z,-0.7118,0.0578,-0.1358,0.1253,-1.1873,-0.5661
2026-03-11T13:56:08.061Z,-1.3538,0.2721,-0.1714,0.1011,-1.0796,-0.4561
2026-03-11T13:56:08.070Z,-1.5905,0.4353,-0.2128,0.1049,-1.0085,-0.3399
2026-03-11T13:56:08.080Z,-1.2350,0.5583,-0.1923,0.1476,-0.9383,-0.2622
2026-03-11T13:56:08.090Z,-0.6048,0.5198,-0.0216,0.2138,-0.9089,-0.2520
2026-03-11T13:56:08.100Z,-0.0889,0.3732,0.1513,0.2870,-0.9011,-0.2769
2026-03-11T13:56:08.110Z,-0.0301,0.3406,0.1754,0.3473,-0.8888,-0.2921
2026-03-11T13:56:08.120Z,-0.3014,0.2524,0.0912,0.3850,-0.9223,-0.2707
2026-03-11T13:56:08.133Z,-0.6813,0.2044,-0.0352,0.4047,-0.8874,-0.1259
2026-03-11T13:56:08.140Z,-1.0194,0.2715,0.0828,0.4047,-0.8874,-0.1259
2026-03-11T13:56:08.150Z,-1.1022,0.3295,0.1272,0.4017,-0.7713,-0.0752
2026-03-11T13:56:08.160Z,-1.0006,0.3153,-0.2260,0.3912,-0.6978,-0.0503
2026-03-11T13:56:08.170Z,-0.7682,0.2734,-0.3804,0.3834,-0.6754,-0.0673
2026-03-11T13:56:08.180Z,-0.4682,0.1740,-0.1829,0.3827,-0.6640,-0.1312
2026-03-11T13:56:08.189Z,-0.0469,-0.0390,-0.0706,0.3862,-0.6992,-0.2317
2026-03-11T13:56:08.199Z,0.4550,-0.1905,-0.1051,0.3949,-0.7702,-0.3503
2026-03-11T13:56:08.210Z,0.6776,-0.3822,0.0747,0.4061,-0.8254,-0.4349
2026-03-11T13:56:08.220Z,0.5565,-0.6825,0.1920,0.4155,-0.8641,-0.4528
2026-03-11T13:56:08.230Z,0.3116,-0.7987,0.2970,0.4224,-0.7939,-0.4215
2026-03-11T13:56:08.240Z,0.0650,-0.7106,0.7073,0.4202,-0.6768,-0.3601
2026-03-11T13:56:08.250Z,-0.3905,-0.6192,0.4386,0.3934,-0.5954,-0.2680
2026-03-11T13:56:08.260Z,-0.8118,-0.6342,-0.0492,0.3487,-0.5143,-0.1567
2026-03-11T13:56:08.270Z,-0.9698,-0.5961,-0.2655,0.2883,-0.4544,-0.0505
2026-03-11T13:56:08.280Z,-0.8013,-0.5682,-0.3252,0.2178,-0.4175,0.0228
2026-03-11T13:56:08.290Z,-0.3795,-0.6115,-0.2120,0.1438,-0.4320,0.0624
2026-03-11T13:56:08.300Z,0.2005,-0.4767,-0.2498,0.0773,-0.5494,0.0561
2026-03-11T13:56:08.310Z,0.9363,-0.2354,-0.0947,0.0317,-0.7158,0.0119
2026-03-11T13:56:08.320Z,1.3793,0.0843,0.2119,0.0104,-0.8551,-0.0646
2026-03-11T13:56:08.330Z,1.3383,0.2640,0.3493,-0.0011,-0.9421,-0.1529
2026-03-11T13:56:08.340Z,0.8850,0.3091,0.3109,-0.0062,-0.9682,-0.2265
2026-03-11T13:56:08.350Z,0.2475,0.4374,0.3005,-0.0182,-0.9481,-0.2739
2026-03-11T13:56:08.360Z,-0.2384,0.6368,0.1403,-0.0301,-0.8898,-0.2881
2026-03-11T13:56:08.370Z,-0.4625,0.7052,-0.0266,-0.0905,-0.7304,-0.2763
2026-03-11T13:56:08.380Z,-0.1876,0.5925,-0.3061,-0.3484,-0.5624,-0.2356
2026-03-11T13:56:08.390Z,0.3050,0.7072,-1.3758,-0.6592,-0.7575,-0.1918
2026-03-11T13:56:08.400Z,0.5162,0.9430,-1.7144,-0.9025,-0.9618,-0.1490
2026-03-11T13:56:08.409Z,0.6576,0.8745,-0.8874,-0.9936,-1.1582,-0.1042
2026-03-11T13:56:08.420Z,0.6060,0.6732,0.1280,-0.9338,-1.1985,-0.0695
2026-03-11T13:56:08.430Z,0.4638,0.3041,1.0754,-0.7616,-1.1045,-0.0491
2026-03-11T13:56:08.440Z,0.2691,0.0605,1.4179,-0.5170,-0.9491,-0.0353
2026-03-11T13:56:08.449Z,0.0492,0.0734,1.4075,-0.2186,-0.7733,-0.0464
2026-03-11T13:56:08.460Z,0.0264,0.2730,1.5868,0.1190,-0.6674,-0.1648
2026-03-11T13:56:08.470Z,0.1118,0.7778,1.4447,0.3214,-0.5912,-0.3177
2026-03-11T13:56:08.480Z,0.1517,0.8883,0.7840,0.3572,-0.5320,-0.4353
2026-03-11T13:56:08.490Z,0.3142,0.5011,-0.2468,0.2722,-0.5811,-0.5358
2026-03-11T13:56:08.499Z,0.5497,-0.0041,-0.2811,0.2187,-0.4669,-0.6140
2026-03-11T13:56:08.513Z,0.6607,-0.4337,0.5402,0.2903,-0.3010,-0.6086
2026-03-11T13:56:08.520Z,0.4293,-0.8065,0.8210,0.2903,-0.3010,-0.6086
2026-03-11T13:56:08.531Z,0.3956,-0.9426,0.8460,0.4429,-0.4133,-0.4953
2026-03-11T13:56:08.541Z,0.3744,-0.7628,0.8416,0.4795,-0.4030,-0.4368
2026-03-11T13:56:08.549Z,0.1336,-0.6606,0.7459,0.4795,-0.4030,-0.4368
2026-03-11T13:56:08.559Z,-0.0986,-0.6423,0.4148,0.4591,-0.4553,-0.3547
2026-03-11T13:56:08.572Z,-0.4146,-0.4423,-0.0246,0.3816,-0.5523,-0.1975
2026-03-11T13:56:08.581Z,-0.5016,-0.2191,-0.0777,0.3215,-0.5172,-0.1872
2026-03-11T13:56:08.590Z,-0.3974,-0.0053,-0.1927,0.3215,-0.5172,-0.1872
2026-03-11T13:56:08.599Z,-0.3176,0.0615,-0.4385,0.2389,-0.5063,-0.2195
2026-03-11T13:56:08.612Z,-0.2184,0.0077,-0.7672,0.0346,-0.6658,-0.3746
2026-03-11T13:56:08.621Z,0.0753,0.0243,-0.8639,-0.0636,-0.5641,-0.4233
2026-03-11T13:56:08.631Z,0.2683,0.1473,-0.4749,-0.1667,-0.4798,-0.3984
2026-03-11T13:56:08.641Z,0.3906,0.3615,0.0347,-0.1510,-0.4807,-0.2988
2026-03-11T13:56:08.649Z,0.2386,0.4550,0.0366,-0.1510,-0.4807,-0.2988
2026-03-11T13:56:08.662Z,-0.0975,0.1092,0.4659,0.2892,-0.3105,-0.0842
2026-03-11T13:56:08.671Z,0.0692,-0.2900,1.1524,0.3752,-0.2729,-0.0716
2026-03-11T13:56:08.681Z,0.3142,-0.1037,0.9315,0.3298,-0.3334,-0.1028
2026-03-11T13:56:08.691Z,0.7877,0.2153,0.2202,0.1796,-0.3678,-0.1934
2026-03-11T13:56:08.701Z,1.1262,0.2902,-0.5039,0.1084,-0.3522,-0.3094
2026-03-11T13:56:08.712Z,1.2057,0.4102,-0.5947,0.1465,-0.4394,-0.3742
2026-03-11T13:56:08.721Z,1.1524,0.3209,-0.3827,0.1465,-0.4394,-0.3742
2026-03-11T13:56:08.732Z,1.1001,-0.1916,0.0259,0.1794,-0.4748,-0.4405
2026-03-11T13:56:08.740Z,0.7273,-0.6621,0.3602,0.1861,-0.5190,-0.3393
2026-03-11T13:56:08.751Z,0.0871,-0.5754,0.1891,0.2444,-0.5583,-0.2519
2026-03-11T13:56:08.762Z,-0.1897,-0.3496,0.1341,0.3875,-0.5659,-0.2753
2026-03-11T13:56:08.771Z,0.0474,0.2984,0.3292,0.5276,-0.6467,-0.4147
2026-03-11T13:56:08.781Z,0.8003,1.2709,0.4227,0.5655,-0.8146,-0.5628
2026-03-11T13:56:08.791Z,1.3189,1.4634,0.0806,0.5160,-0.8614,-0.5575
2026-03-11T13:56:08.801Z,0.7944,0.5335,-0.2878,0.4819,-0.8104,-0.4124
2026-03-11T13:56:08.811Z,-0.4182,-0.8263,-0.1714,0.4819,-0.8104,-0.4124
2026-03-11T13:56:08.821Z,-1.3457,-1.3585,-0.2558,0.3461,-0.9548,-0.0895
2026-03-11T13:56:08.831Z,-1.8810,-0.8891,-0.9707,0.2472,-1.3116,-0.0186
2026-03-11T13:56:08.841Z,-1.5387,-0.2614,-1.7041,0.1165,-1.7033,-0.0158
2026-03-11T13:56:08.851Z,-0.8217,0.1455,-2.1695,-0.0350,-2.0693,-0.0506
2026-03-11T13:56:08.862Z,-0.2176,0.3534,-2.3752,-0.1246,-2.7461,-0.0785
2026-03-11T13:56:08.871Z,0.2280,0.2571,-2.3270,-0.1118,-3.5189,-0.0981
2026-03-11T13:56:08.881Z,0.7193,0.0231,-2.1907,-0.0483,-4.0788,-0.1367
2026-03-11T13:56:08.891Z,0.9003,-0.1882,-1.3325,0.0471,-4.4429,-0.1112
2026-03-11T13:56:08.901Z,0.3965,-0.2089,-0.4613,0.1012,-4.4297,-0.0476
2026-03-11T13:56:08.912Z,0.1884,-0.3389,0.4100,0.1320,-3.9146,0.0752
2026-03-11T13:56:08.920Z,-0.0452,-0.3573,1.3977,0.1170,-3.0368,0.2021
2026-03-11T13:56:08.930Z,-0.2166,-0.5134,2.0554,0.0284,-2.1630,0.2617
2026-03-11T13:56:08.940Z,0.2888,-0.4968,2.1930,-0.0501,-1.6291,0.2544
2026-03-11T13:56:08.950Z,1.0403,-0.2038,1.8719,-0.0789,-1.1845,0.2663
2026-03-11T13:56:08.962Z,1.2117,-0.3821,1.8482,-0.0739,-0.8185,0.3228
2026-03-11T13:56:08.970Z,0.7597,-0.4063,2.0775,-0.0342,-0.6133,0.3486
2026-03-11T13:56:08.981Z,0.5169,-0.2101,2.1259,0.0496,-0.6218,0.3161
2026-03-11T13:56:08.990Z,0.8627,0.0071,1.9919,0.1876,-0.8063,0.2357
2026-03-11T13:56:09.000Z,1.2098,0.4814,1.6936,0.3491,-1.2334,0.1406
2026-03-11T13:56:09.012Z,1.2579,0.8931,1.1873,0.5009,-1.8385,0.1166
2026-03-11T13:56:09.020Z,0.9579,0.9299,0.5982,0.6322,-2.4896,0.1617
2026-03-11T13:56:09.031Z,-0.1675,0.4873,0.1747,0.7601,-3.0298,0.1988
2026-03-11T13:56:09.040Z,-0.8581,0.2768,-0.0106,0.9162,-3.7974,0.1848
2026-03-11T13:56:09.050Z,-0.4212,0.1697,-0.2499,1.1403,-4.3893,0.0964
2026-03-11T13:56:09.061Z,1.2237,0.3956,-0.0124,1.3980,-4.5069,0.0405
2026-03-11T13:56:09.070Z,2.0040,0.7372,1.0121,1.6010,-4.4671,0.1352
2026-03-11T13:56:09.080Z,1.4208,0.3259,1.5733,1.6877,-4.3494,0.2811
2026-03-11T13:56:09.090Z,0.7152,-0.4720,1.2631,1.6954,-3.9027,0.3934
2026-03-11T13:56:09.100Z,0.7042,-0.7068,1.3678,1.5884,-3.1738,0.5248
2026-03-11T13:56:09.111Z,0.5882,-0.6295,1.6328,1.4301,-2.1903,0.6020
2026-03-11T13:56:09.120Z,0.8776,-0.4209,1.6548,1.2788,-1.2750,0.5026
2026-03-11T13:56:09.130Z,1.8540,0.2350,1.4738,1.1560,-0.8508,0.3541
2026-03-11T13:56:09.140Z,2.8758,0.8922,0.7902,1.0974,-0.9301,0.2259
2026-03-11T13:56:09.150Z,3.0304,1.0740,-0.1075,1.1644,-1.2869,0.2524
2026-03-11T13:56:09.161Z,2.3428,0.9599,-0.2847,1.2004,-1.5391,0.1680
2026-03-11T13:56:09.170Z,0.2781,0.2893,0.8130,1.2032,-1.4691,0.1740
2026-03-11T13:56:09.180Z,0.9626,0.2248,0.1255,1.1514,-1.2647,0.3011
2026-03-11T13:56:09.190Z,-0.8425,-0.7951,0.5089,0.9953,-1.2562,0.2505
2026-03-11T13:56:09.200Z,-0.5627,-0.2971,0.1017,0.8257,-1.5750,0.1497
2026-03-11T13:56:09.212Z,0.9813,0.5959,-0.8881,0.6353,-2.0878,0.0357
2026-03-11T13:56:09.220Z,1.4162,0.9960,-1.6021,0.4121,-2.4723,-0.0879
2026-03-11T13:56:09.230Z,1.5796,1.1329,-2.0365,0.2668,-2.7006,-0.0982
2026-03-11T13:56:09.240Z,1.0565,0.5676,-1.5430,0.2370,-2.9556,-0.0687
2026-03-11T13:56:09.250Z,0.0910,-0.2695,-0.8777,0.3018,-3.2555,-0.0519
2026-03-11T13:56:09.261Z,-0.0444,-0.3253,-0.5226,0.3964,-3.5372,-0.0048
2026-03-11T13:56:09.270Z,-0.1061,-0.2077,-0.5623,0.4949,-3.6335,0.1439
2026-03-11T13:56:09.280Z,-0.7534,-0.2824,-0.4652,0.4403,-3.4629,0.3395
2026-03-11T13:56:09.290Z,-1.3919,-0.7859,-0.3504,0.3084,-3.2242,0.4698
2026-03-11T13:56:09.300Z,-1.2401,-0.8798,-0.6433,0.1856,-2.8917,0.4257
2026-03-11T13:56:09.311Z,0.3391,-0.1633,-0.6813,0.0836,-2.5700,0.2587
2026-03-11T13:56:09.320Z,2.0321,0.7066,-0.4227,0.0221,-2.1823,0.0608
2026-03-11T13:56:09.329Z,2.9000,1.0325,-0.2292,-0.0000,-1.8336,-0.0629
2026-03-11T13:56:09.340Z,2.6561,0.9203,0.2050,0.0020,-1.6747,-0.1109
2026-03-11T13:56:09.350Z,1.3591,0.6368,0.2425,-0.0191,-1.6710,-0.1232
2026-03-11T13:56:09.360Z,0.6871,0.5121,-0.0193,-0.0482,-1.7585,-0.0405
2026-03-11T13:56:09.370Z,-0.0058,0.2100,-0.4859,-0.0823,-1.7170,0.1288
2026-03-11T13:56:09.380Z,-1.0874,-0.3683,-0.5919,-0.1632,-1.6411,0.2820
2026-03-11T13:56:09.390Z,-1.2553,-0.8354,-0.5562,-0.2079,-1.7217,0.3121
2026-03-11T13:56:09.400Z,-0.2879,-0.6391,-0.5960,-0.1655,-1.9794,0.2197
2026-03-11T13:56:09.410Z,1.3200,-0.0885,-0.4815,-0.0444,-2.1979,0.0853
2026-03-11T13:56:09.420Z,2.4647,0.1615,-0.1915,0.0868,-2.2716,-0.0270
2026-03-11T13:56:09.430Z,2.6128,0.0634,0.1926,0.1593,-2.2866,-0.0910
2026-03-11T13:56:09.440Z,2.0369,-0.0843,0.1113,0.1892,-2.2869,-0.1099
2026-03-11T13:56:09.450Z,1.2833,-0.1477,-0.1447,0.2517,-2.1719,-0.0867
2026-03-11T13:56:09.460Z,0.5845,-0.2823,0.0746,0.3318,-2.0924,0.0201
2026-03-11T13:56:09.470Z,-0.1059,-0.5538,0.5826,0.4185,-2.2355,0.1552
2026-03-11T13:56:09.479Z,-0.6505,-0.5761,0.5938,0.5935,-2.3737,0.2782
2026-03-11T13:56:09.490Z,-0.6531,-0.3372,0.4791,0.7341,-2.7285,0.3786
2026-03-11T13:56:09.500Z,-0.2972,-0.3004,1.6075,0.7243,-3.0171,0.4102
2026-03-11T13:56:09.510Z,0.2551,-0.4301,0.1156,0.5901,-3.0748,0.3945
2026-03-11T13:56:09.520Z,0.8839,-0.0689,-0.8686,0.4179,-2.9182,0.3505
2026-03-11T13:56:09.529Z,1.4101,0.1753,-1.3078,0.2436,-2.5461,0.3013
2026-03-11T13:56:09.540Z,1.6280,0.1515,-1.2911,0.0975,-2.3577,0.2327
2026-03-11T13:56:09.550Z,1.7936,0.2155,-1.1891,-0.0055,-2.4645,0.1331
2026-03-11T13:56:09.560Z,2.0544,0.5581,-1.4170,-0.0564,-2.6383,0.0696
2026-03-11T13:56:09.571Z,0.4771,0.8081,-1.5662,-0.0687,-3.0258,0.0601
2026-03-11T13:56:09.579Z,0.4771,0.8081,-1.5662,-0.0025,-2.8244,0.0122
2026-03-11T13:56:09.590Z,0.1990,-0.1309,-0.9962,0.0853,-2.2689,0.1717
2026-03-11T13:56:09.601Z,-1.7043,-0.9173,1.8211,0.2164,-1.7756,0.3129
2026-03-11T13:56:09.612Z,-0.6752,-0.5630,2.6033,0.3854,-1.5595,0.3927
2026-03-11T13:56:09.621Z,0.3307,0.1927,1.7223,0.5254,-1.7747,0.3996
2026-03-11T13:56:09.631Z,1.4968,0.7939,0.5203,0.6059,-1.9832,0.2923
2026-03-11T13:56:09.643Z,1.4968,0.7939,0.5203,0.5730,-2.0170,0.1767
2026-03-11T13:56:09.650Z,1.9242,0.9219,-0.3629,0.4974,-2.0714,0.0979
2026-03-11T13:56:09.662Z,0.6808,0.6407,-0.9261,0.4002,-2.2692,0.0628
2026-03-11T13:56:09.671Z,0.5024,0.5076,-1.4718,0.2937,-2.5578,0.0143
2026-03-11T13:56:09.679Z,0.5024,0.5076,-1.4718,0.1691,-2.8169,0.0095
2026-03-11T13:56:09.691Z,0.1385,0.6532,-1.7224,0.1036,-3.0066,-0.0068
2026-03-11T13:56:09.701Z,0.3739,0.6899,-0.7909,0.1110,-2.9865,-0.0241
2026-03-11T13:56:09.711Z,0.2151,0.3611,0.3719,0.1638,-2.6512,0.0299
2026-03-11T13:56:09.721Z,-0.1230,-0.2411,1.2548,0.2061,-2.2245,0.1210
2026-03-11T13:56:09.729Z,-0.1230,-0.2411,1.2548,0.1795,-2.0757,0.1532
2026-03-11T13:56:09.741Z,0.6591,0.1859,-0.2967,0.1196,-2.1311,0.1476
2026-03-11T13:56:09.750Z,0.4564,0.0598,-1.2399,0.0259,-2.2890,0.1684
2026-03-11T13:56:09.762Z,-0.0378,-0.2189,-2.1065,-0.1164,-2.5458,0.2290
2026-03-11T13:56:09.771Z,0.1999,-0.2676,-2.4292,-0.2352,-2.8676,0.2705
2026-03-11T13:56:09.780Z,1.0841,-0.3800,-2.4472,-0.2914,-3.2111,0.2581
2026-03-11T13:56:09.790Z,2.0625,-0.1131,-1.9216,-0.2494,-3.5644,0.1764
2026-03-11T13:56:09.800Z,2.6403,0.1418,-1.3026,-0.1629,-3.8286,0.0446
2026-03-11T13:56:09.812Z,2.7507,0.0186,-0.7710,-0.0166,-3.8904,-0.1149
2026-03-11T13:56:09.820Z,2.6129,-0.0973,0.1837,0.2063,-3.8630,-0.2630
2026-03-11T13:56:09.831Z,1.9012,0.0265,0.5591,0.4765,-3.8564,-0.3810
2026-03-11T13:56:09.840Z,0.4842,0.5519,0.8676,0.8623,-3.4475,-0.5150
2026-03-11T13:56:09.850Z,-1.4005,0.4486,1.5412,1.1854,-3.2040,-0.3293
2026-03-11T13:56:09.862Z,-1.8532,-0.2648,1.5077,1.4045,-3.1085,-0.1511
2026-03-11T13:56:09.870Z,-0.9207,-0.1690,0.6164,1.5189,-2.9940,-0.0357
2026-03-11T13:56:09.880Z,-0.2730,-0.1616,-0.4598,1.5454,-2.8241,-0.0124
2026-03-11T13:56:09.890Z,0.5152,-0.2487,-0.5753,1.5553,-2.6991,-0.0498
2026-03-11T13:56:09.900Z,1.1468,-0.0247,-0.4315,1.5517,-2.6346,-0.1170
2026-03-11T13:56:09.912Z,1.1554,0.1314,-0.4372,1.5745,-2.5111,-0.2218
2026-03-11T13:56:09.920Z,0.5234,0.2301,-0.2627,1.5631,-2.3465,-0.2806
2026-03-11T13:56:09.930Z,-0.0697,0.1197,-0.4299,1.4701,-2.2399,-0.2987
2026-03-11T13:56:09.940Z,-0.2637,-0.1039,-1.0326,1.3069,-2.2308,-0.2481
2026-03-11T13:56:09.950Z,-0.7177,-0.2098,-1.6258,1.1028,-2.1920,-0.1389
2026-03-11T13:56:09.961Z,-1.1660,-0.2964,-1.9164,0.9417,-2.2695,-0.0191
2026-03-11T13:56:09.970Z,-0.7772,-0.2378,-1.9973,0.8727,-2.5972,0.0652
2026-03-11T13:56:09.980Z,-0.6349,-0.1352,-2.0993,0.8047,-2.7116,0.1346
2026-03-11T13:56:09.990Z,-0.8938,-0.0875,-2.4060,0.6794,-2.5724,0.2198
2026-03-11T13:56:10.000Z,-0.7250,-0.4059,-2.4865,0.5351,-2.5044,0.2853
2026-03-11T13:56:10.012Z,-0.3915,-0.4615,-2.4778,0.3875,-2.7138,0.3269
2026-03-11T13:56:10.020Z,-0.2781,-0.2337,-2.3942,0.1790,-2.8576,0.3648
2026-03-11T13:56:10.030Z,0.1689,-0.0125,-2.2996,-0.0088,-2.9257,0.3635
2026-03-11T13:56:10.040Z,0.8458,0.1245,-2.0981,-0.0922,-2.9924,0.3354
2026-03-11T13:56:10.050Z,1.0760,0.0857,-1.7330,-0.0860,-2.9633,0.2937
2026-03-11T13:56:10.061Z,1.0375,-0.1797,-1.1197,-0.0195,-2.8476,0.2605
